asset_video|asset_icon|name|shard_scepter|description|info|modifiers|cooldown|mana|lore|hero_id
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tiny/tiny_toss|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tiny_toss.png|TOSS||Grabs the nearest unit in a 300 radius around Tiny, ally or enemy, and launches it at the target unit or rune to deal damage where they land.|ABILITY:Unit Target;DAMAGE TYPE:Magical;|RADIUS:275;DAMAGE:90/180/270/360;MOVEMENT SLOW:0%/0%/0%/0%;ATTACK SLOW:0/0/0/0;BONUS LANDING DAMAGE:0%;SLOW DURATION:0;|20/17/14/11|110/125/140/155|Tiny's gargantuan stature allows him to catapult even the sturdiest of warriors.|tiny
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tiny/tiny_tree_grab|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tiny_tree_grab.png|TREE GRAB||Grabs a tree to whack enemies on the head for a limited number of attacks. Grants bonus attack range. Attacks deal more damage and fully splash on units along the way. The tree can be thrown, to deal your attack to a unit at a distance.|ABILITY:Unit Target;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:No;|NUMBER OF ATTACKS:5;BONUS BASE DAMAGE:10/20/30/40;BONUS BUILDING DAMAGE:30%/40%/50%/60%;ATTACK RANGE:300;SPLASH DAMAGE:55%/70%/85%/100%;|16/15/14/13|40|Sticks and stones break all the bones, with structures sure to follow.|tiny
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tiny/tiny_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tiny_tree_grab.png|TREE GRAB|SHARD ABILITY UPGRADE|Causes Tree Grab to have no charge limit.||||||tiny
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tiny/tiny_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tiny_tree_channel.png|TREE VOLLEY|SCEPTER GRANTS NEW ABILITY|CHANNELED - Tiny channels to throw random trees within range towards the targeted area. Deals Tiny's attack damage to enemies in that area with each tree thrown.|ABILITY:Point Target;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:Yes;|TARGET RADIUS:400;TREE GRAB RADIUS:700;THROW INTERVAL:0.5;MAX CHANNEL TIME:2.5;|17|200|Sticks thrown from stones are like to shatter many bones.|tiny
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/treant/treant_natures_grasp|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/treant_natures_grasp.png|NATURE'S GRASP||Creates vines towards the target location. Vines slow down and deal damage to enemies that walk through. Vines deal 50% more damage if they touch a tree. Does half damage to creeps.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;|DAMAGE PER SECOND:30/40/50/60;MOVEMENT SLOW:20%/25%/30%/35%;VINE DURATION:9/10/11/12;|20/19/18/17|90|The tendrils of Rooftrellen's influence stretch to all corners of the forest.|treantprotector
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/treant/treant_leech_seed|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/treant_leech_seed.png|LEECH SEED||Treant plants a life-sapping seed in an enemy unit, draining its health, while simultaneously slowing it. The seed heals friendly units around it. Healing to creeps is reduced by 50%.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|DAMAGE/HEAL PER SECOND:15/30/45/60;MOVEMENT SLOW:-8%/-14%/-20%/-26%;RADIUS:650;DURATION:5;|24/20/16/12|80/90/100/110|Rooftrellen nurtures the beings under his stewardship, sustained by the lifeforce of trespassers into his sacred ground.|treantprotector
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/treant/treant_living_armor|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/treant_living_armor.png|LIVING ARMOR||Infuses the target hero or structure with a protective coating which heals the target and provides bonus armor.|ABILITY:Unit Target;AFFECTS:Allied Units and Buildings;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|HEAL PER SECOND:3/4/5/6;BONUS ARMOR:4/6/8/10;DURATION:18/22/26/30;|30/25/20/15|40/45/50/55|The roots and tendrils of the Treant Protectors are far-reaching, stimulating the growth and rejuvenation of all of nature.|treantprotector
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/treant/treant_overgrowth|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/treant_overgrowth.png|OVERGROWTH||Summons an overgrowth of vines and branches around Treant that deal damage to afflicted enemies and prevent them from moving, blinking, going invisible, or attacking.|ABILITY:No Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|DURATION:3/4/5;RADIUS:800;DAMAGE PER SECOND:95;|110/100/90|200/250/300|Rooftrellen calls the ancestral spirit of nature, releasing its power through all of his kin.|treantprotector
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/treant/treant_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/treant_eyes_in_the_forest.png|EYES IN THE FOREST|SCEPTER GRANTS NEW ABILITY|Treant Protector enchants a tree, which grants him unobstructed vision in that location. If Overgrowth is cast, units within a radius of an enchanted tree will be entangled and damaged. Passively causes all trees to respawn much faster.|ABILITY:Unit Target;||0|100|One can never be too certain who, or what, might need protecting.|treantprotector
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/troll_warlord/troll_warlord_whirling_axes_ranged|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/troll_warlord_whirling_axes_ranged.png|WHIRLING AXES (RANGED)||Troll hurls a fistful of five axes in a cone shape over 950 range, slowing and damaging enemy units.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|AXE DAMAGE:60/80/100/120;SLOW DURATION:2.5/3/3.5/4;MOVEMENT SLOW:40%;MANA COST:60;COOLDOWN:9;|9|60|Only axes fueled by hate whirl with such a deadly spin.|trollwarlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/troll_warlord/troll_warlord_whirling_axes_melee|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/troll_warlord_whirling_axes_melee.png|WHIRLING AXES (MELEE)||Troll hurls two axes around him in a close range area of effect, damaging enemy units and causing them to miss some attacks.|ABILITY:No Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|DAMAGE:50/100/150/200;RADIUS:450;BLIND DURATION:5;MISS CHANCE:60%;WHIRL DURATION:3;MANA COST:50;COOLDOWN:9;|9|50|Keep your enemies close.|trollwarlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/troll_warlord/troll_warlord_battle_trance|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/troll_warlord_battle_trance.png|BATTLE TRANCE||Troll unleashes a powerful battle trance, that forces you to continuously attack the closest enemy unit within 900 range, prioritizing heroes. Damage does not kill you during this mode. Grants you bonus lifesteal, attack speed and movement speed. Applies a Basic Dispel.<br><br>DISPEL TYPE: Basic Dispel|AFFECTS:Heroes;DISPELLABLE:No;|TRANCE DURATION:6.5;LIFESTEAL:40%/60%/80%;ATTACK SPEED:140/170/200;MOVEMENT SPEED:25%/30%/35%;BATTLE TRANCE MAX FERVOR STACKS:0;|90/80/70|150|An adrenaline rush of pure hatred quickens your blades.|trollwarlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/troll_warlord/troll_warlord_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/troll_warlord_whirling_axes_ranged.png|WHIRLING AXES (RANGED)|SCEPTER ABILITY UPGRADE|Causes Whirling Axes (Ranged) to dispel enemies. Reduces cooldown and mana cost.<br><br>DISPEL TYPE: Basic Dispel|||9|60|Only axes fueled by hate whirl with such a deadly spin.|trollwarlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tusk/tusk_ice_shards|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tusk_ice_shards.png|ICE SHARDS||Tusk compresses shards of ice into a ball of frozen energy that damages all enemies it comes in contact with. When the ball reaches its target destination the shards are released, creating a barrier that lasts for 4 seconds.|ABILITY:Point Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;|RADIUS:200;SHARD DAMAGE:75/150/225/300;SHARD DURATION:4/5/6/7;MOVE SLOW:0%;DAMAGE PER SECOND:0;SHARD DEPTH:0;|23/20/17/14|100|In the frozen tundra near the Barrier, after the last sun of autumn has set, ice can form with alarming speed.|tusk
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tusk/tusk_snowball|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tusk_snowball.png|SNOWBALL||Tusk begins rolling into a snowball. Allies within a 350 radius can also be added to the snowball by right-clicking on them, even while the snowball is moving. Once launched, any enemies caught in the snowball's path will be stunned and take damage. Each allied Hero in the snowball will add to its damage and stun duration.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|BASE DAMAGE:80/140/200/260;SNOWBALL SPEED:575/600/625/650;BONUS DAMAGE PER ALLY:40/65/90/115;STUN DURATION:0.6/0.8/1/1.2;STUN DURATION PER ALLY:0.2;LAUNCH TIME:3;GATHER RADIUS:350;|21/19/17/15|75/75/75/75|Tales are still told of the wild feat that ended the grand brawl at White Fields.|tusk
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tusk/tusk_walrus_punch|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tusk_walrus_punch.png|WALRUS PUNCH!||Tusk connects with his mighty Walrus Punch, a critical strike with bonus damage so powerful it launches its victim into the air.|ABILITY:Unit Target;AFFECTS:Enemy Units;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|BONUS DAMAGE:50/75/100;CRITICAL DAMAGE:200%/250%/300%;AIR TIME:1;|16/13/10|75|It never matters who throws the first punch, only who throws the last.|tusk
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tusk/tusk_tag_team|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tusk_tag_team.png|TAG TEAM||Activate to temporarily apply a negative debuff aura around you, causing enemies that are attacked under it to take bonus physical damage and reduced movement speed. Lasts 6 seconds.|ABILITY:No Target;AFFECTS:Enemy Units;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|BONUS DAMAGE:25/50/75/100;MOVEMENT SLOW:75%;SLOW DURATION:0.5;DEBUFF DURATION:6;RADIUS:350;|24/21/18/15|70|Even far from Cobalt, Tusk carries the 'Barrier Chill' in his very bones.|tusk
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tusk/tusk_drinking_buddies|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tusk_drinking_buddies.png|DRINKING BUDDIES||Tusk reaches out to tag an allied unit, pulling them closer. Once tagged, both Tusk and his tagged ally gain movement speed and attack damage. Can be put on alt-cast to only pull Tusk towards his ally with 50% reduced cast range.|ABILITY:Unit Target;AFFECTS:Allied Units;DAMAGE TYPE:Physical;DISPELLABLE:Yes;|BUFF DURATION:6;MOVEMENT BONUS:11%/14%/17%/20%;BONUS DAMAGE:20/50/80/110;|23/20/17/14|80|The only thing better than finding a good drinking buddy is finding an equally good enemy the two of you can punch.|tusk
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tusk/tusk_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tusk_ice_shards.png|ICE SHARDS|SHARD ABILITY UPGRADE|Increases depth of Ice Shards, and enemies trapped within an ice shard are slowed and take damage per second.||||||tusk
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/tusk/tusk_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/tusk_walrus_kick.png|WALRUS KICK|SCEPTER GRANTS NEW ABILITY|Kicks the closest enemy unit in the drawn direction, stunning, damaging, and slowing them. Also deals damage to all heroes within 250 radius of its landing area. Cooldown is reduced by 50% if kicking a creep.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|KICK PUSH DISTANCE:1200;MOVE SLOW:40%;SLOW DURATION:2;DAMAGE:550;|12|100|Tusk may have made his name with his fists, but the wise enemy is wary of any and all limbs.|tusk
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/abyssal_underlord/abyssal_underlord_firestorm|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/abyssal_underlord_firestorm.png|FIRESTORM||Calls down waves of fire that damage enemy units in the target area, burning for additional damage over time.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|RADIUS:425;WAVE COUNT:6;WAVE DAMAGE:30/50/70/90;WAVE INTERVAL:1;MAX HP BURN DAMAGE:1.5%/2%/2.5%/3%;BURN DURATION:2;WAVE COUNT BONUS:0;DURATION / INTERVAL REDUCTION:0%;|16/15/14/13|110/125/140/155|The flames of conquest blaze forth from the darkest depths of the abyss.|underlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/abyssal_underlord/abyssal_underlord_pit_of_malice|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/abyssal_underlord_pit_of_malice.png|PIT OF MALICE||A deadly pit is conjured at the target location; any unit that enters will be damaged and rooted. Each enemy unit within the pit are affected by the root only every 3.6 seconds.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|RADIUS:400;PIT DURATION:12;DISABLE INTERVAL:3.6;ENSNARE DAMAGE:20/30/40/50;DISABLE DURATION:1.5/1.6/1.7/1.8;|30/25/20/15|110/120/130/140|Twisting into the seams of reality itself, Vrogros' manifest hatred paralyzes those who defy his will.|underlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/abyssal_underlord/abyssal_underlord_dark_portal|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/abyssal_underlord_dark_portal.png|FIEND'S GATE||Opens 2 portals, one next to Underlord and one in the target location. Heroes can channel a portal for 3.5 seconds to teleport to the other side. Portals have to be at least 1500 away from each other.<br><br>Double-click to teleport to your team's base, in front of your fountain.|ABILITY:Point Target;DISPELLABLE:Yes;|DURATION:20;COOLDOWN:110/105/100;|110/105/100|175|They come without warning, leaving fire and blood where kingdoms once flourished.|underlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/abyssal_underlord/abyssal_underlord_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/abyssal_underlord_firestorm.png|FIRESTORM|SHARD ABILITY UPGRADE|Firestorm can be allied targeted. When used that way, the Firestorm follows the hero around. The wave count is increased, and tick rate / duration time occur more quickly.||||||underlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/abyssal_underlord/abyssal_underlord_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/abyssal_underlord_pit_of_malice.png|PIT OF MALICE|SCEPTER ABILITY UPGRADE|Increases radius of the Pit of Malice.|||30/25/20/15|110/120/130/140|Twisting into the seams of reality itself, Vrogros' manifest hatred paralyzes those who defy his will.|underlord
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/undying/undying_decay|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/undying_decay.png|DECAY||Undying steals strength from all enemy heroes in an area, dealing base damage as he claims the enemy's strength for himself. Deals 2x damage to creeps.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|BASE DAMAGE:20/60/100/140;STRENGTH STEAL:4;STEAL DURATION:35;RADIUS:325;|13/10/7/4|100|The strength of the living is simply borrowed from the strength of the dead.|undying
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/undying/undying_soul_rip|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/undying_soul_rip.png|SOUL RIP||Undying rips health away from all nearby units and uses it to heal an ally, or damage an enemy. Soul Rip can also be used to heal Tombstone.|ABILITY:Unit Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;|DAMAGE/HEAL PER UNIT:14/26/38/50;MAX UNITS:10;RIP RADIUS:1300;TOMBSTONE HEAL:4/8/12/16;STRENGTH GAIN:0%;DURATION:0;|18/14/10/6|80/90/100/110|Even allies feel despair in Undying's presence.|undying
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/undying/undying_tombstone|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/undying_tombstone.png|TOMBSTONE||Summons a tombstone at the target point. Zombies will frequently spawn next to every enemy unit in the area around the Tombstone, and attack them. Zombies have the Deathlust ability, which causes their attacks to slow the target, and if the target reaches below a certain amount of health, increases the attack and movement speed of the zombie.|ABILITY:Point Target;AFFECTS:Allied Heroes;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:No;|ATTACKS TO DESTROY:5/6/7/8;TOMBSTONE DURATION:30;ZOMBIE SPAWN RADIUS:1200;DEATHLUST HEALTH THRESHOLD:40%;ZOMBIE SPAWN INTERVAL:4/3.6/3.2/2.8;ZOMBIE ATTACK DAMAGE:34;|80|125/150/175/200|Dirge calls on his fallen brothers to fight for the Dead God.|undying
